M,60,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,60,3,60,58.938,14,-14,58.3314,14,0,5,13
M,60,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,60,2,60,59.344,14,-14,58.937,14,0,5,14
M,60,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,60,1.5,60,59.545,14,-14,59.2377,14,0,5,16
M,62,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,62,4,60,60.524,14,-14,59.7169,14,0,5,11
M,62,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,62,3,60,60.938,14,-14,60.3314,14,0,5,13
M,62,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,62,2,60,61.344,14,-14,60.937,14,0,5,14
M,62,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,62,1.5,60,61.545,14,-14,61.2377,14,0,5,16
M,64,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,64,4,60,62.524,14,-14,61.7169,14,0,5,11
M,64,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,64,3,60,62.938,14,-14,62.3314,14,0,5,13
M,64,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,64,2,60,63.344,14,-14,62.937,14,0,5,14
M,64,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,64,1.5,60,63.545,14,-14,63.2377,14,0,5,16
M,65,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,65,4,60,63.524,14,-14,62.7169,14,0,5,11
M,65,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,65,3,60,63.938,14,-14,63.3314,14,0,5,13
M,65,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,65,2,60,64.344,14,-14,63.937,14,0,5,14
M,65,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,65,1.5,60,64.545,14,-14,64.2377,14,0,5,16
M,68,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,68,4,60,66.524,14,-14,65.7169,14,0,5,11
M,68,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,68,3,60,66.938,14,-14,66.3314,14,0,5,13
M,68,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,68,2,60,67.344,14,-14,66.937,14,0,5,14
M,68,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,68,1.5,60,67.545,14,-14,67.2377,14,0,5,16
M,70,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,70,6,60,67.687,18,-18,66.4779,18,0,6,10
M,70,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,70,4,60,68.524,14,-14,67.7169,14,0,5,11
M,70,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,70,3,60,68.938,14,-14,68.3314,14,0,5,13
M,70,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,70,2,60,69.344,14,-14,68.937,14,0,5,14
M,70,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,70,1.5,60,69.545,14,-14,69.2377,14,0,5,16
M,72,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,72,6,60,69.687,18,-18,68.4779,18,0,6,10
M,72,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,72,4,60,70.524,14,-14,69.7169,14,0,5,11
M,72,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,72,3,60,70.938,14,-14,70.3314,14,0,5,13
M,72,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,72,2,60,71.344,14,-14,70.937,14,0,5,14
M,72,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,72,1.5,60,71.545,14,-14,71.2377,14,0,5,16
M,75,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,75,4,60,73.524,14,-14,72.7169,14,0,5,11
M,75,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,75,3,60,73.938,14,-14,73.3314,14,0,5,13
M,75,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,75,2,60,74.344,14,-14,73.937,14,0,5,14
M,75,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,75,1.5,60,74.545,14,-14,74.2377,14,0,5,16
M,76,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,76,6,60,73.687,18,-18,72.4779,18,0,6,10
M,76,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,76,4,60,74.524,14,-14,73.7169,14,0,5,11
M,76,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,76,3,60,74.938,14,-14,74.3314,14,0,5,13
M,76,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,76,2,60,75.344,14,-14,74.937,14,0,5,14
M,76,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,76,1.5,60,75.545,14,-14,75.2377,14,0,5,16
M,78,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,78,2,60,77.344,14,-14,76.937,14,0,5,14
M,80,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,80,6,60,77.687,18,-18,76.4779,18,0,6,10
M,80,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,80,4,60,78.524,18,-18,77.7169,14,0,5,11
M,80,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,80,3,60,78.938,18,-18,78.3314,14,0,5,13
M,80,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,80,2,60,79.344,14,-14,78.937,14,0,5,14
M,80,1.5,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,80,1.5,60,79.545,14,-14,79.2377,14,0,5,16
M,82,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,82,2,60,81.344,14,-14,80.937,14,0,5,14
M,85,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,85,6,60,82.687,18,-18,81.4779,18,0,6,10
M,85,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,85,4,60,83.524,18,-18,82.7169,14,0,5,11
M,85,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,85,3,60,83.938,18,-18,83.3314,14,0,5,13
M,85,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,85,2,60,84.344,14,-14,83.937,14,0,5,14
M,90,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,90,6,60,87.687,18,-18,86.4779,18,0,6,10
M,90,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,90,4,60,88.524,18,-18,87.7169,14,0,5,11
M,90,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,90,3,60,88.938,18,-18,88.3314,14,0,5,13
M,90,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,90,2,60,89.344,14,-14,88.937,14,0,5,14
M,95,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,95,6,60,92.712,18,-18,91.5029,18,0,6,10
M,95,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,95,4,60,93.546,18,-18,92.7369,18,0,5,11
M,95,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,95,3,60,93.958,18,-18,93.3514,14,0,5,13
M,95,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,95,2,60,94.358,14,-14,93.951,14,0,5,14
M,100,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,100,6,60,97.712,18,-18,96.5029,18,0,6,10
M,100,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,100,4,60,98.546,18,-18,97.7369,18,0,5,11
M,100,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,100,3,60,98.958,18,-18,98.3514,14,0,5,13
M,100,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,100,2,60,99.358,14,-14,98.951,14,0,5,14
M,105,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,105,6,60,102.712,18,-18,101.5029,18,0,6,10
M,105,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,105,4,60,103.546,18,-18,102.7369,18,0,5,11
M,105,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,105,3,60,103.958,18,-18,103.3514,14,0,5,13
M,105,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,105,2,60,104.358,14,-14,103.951,14,0,5,14
M,110,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,110,6,60,107.712,18,-18,106.5029,18,0,6,10
M,110,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,110,4,60,108.546,18,-18,107.7369,18,0,5,11
M,110,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,110,3,60,108.958,18,-18,108.3514,14,0,5,13
M,110,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,110,2,60,109.358,14,-14,108.951,14,0,5,14
M,115,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,115,6,60,112.712,18,-18,111.5029,18,0,6,10
M,115,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,115,4,60,113.546,18,-18,112.7369,18,0,5,11
M,115,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,115,3,60,113.958,14,-14,113.3514,14,0,5,13
M,115,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,115,2,60,114.358,14,-14,113.951,14,0,5,14
M,120,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,120,6,60,117.712,18,-18,116.5029,18,0,6,10
M,120,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,120,4,60,118.546,18,-18,117.7369,18,0,5,11
M,120,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,120,3,60,118.958,14,-14,118.3514,14,0,5,13
M,120,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,120,2,60,119.358,14,-14,118.951,14,0,5,14
M,125,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,125,6,60,122.712,18,-18,121.5029,18,0,6,10
M,125,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,125,4,60,123.546,18,-18,122.7369,18,0,5,11
M,125,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,125,3,60,123.958,14,-14,123.3514,14,0,5,13
M,125,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,125,2,60,124.358,14,-14,123.951,14,0,5,14
M,130,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,130,6,60,127.712,18,-18,126.5029,18,0,6,10
M,130,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,130,4,60,128.546,18,-18,127.7369,18,0,5,11
M,130,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,130,3,60,128.958,14,-14,128.3514,14,0,5,13
M,130,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,130,2,60,129.358,14,-14,128.951,14,0,5,14
M,135,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,135,6,60,132.712,18,-18,131.5029,18,0,6,10
M,135,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,135,4,60,133.546,18,-18,132.7369,18,0,5,11
M,135,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,135,3,60,133.958,14,-14,133.3514,14,0,5,13
M,135,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,135,2,60,134.358,14,-14,133.951,14,0,5,14
M,140,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,140,6,60,137.712,18,-18,136.5029,18,0,6,10
M,140,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,140,4,60,138.546,18,-18,137.7369,18,0,5,11
M,140,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,140,3,60,138.958,14,-14,138.3514,14,0,5,13
M,140,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,140,2,60,139.358,14,-14,138.951,14,0,5,14
M,145,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,145,6,60,142.712,18,-18,141.5029,18,0,6,10
M,145,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,145,4,60,143.546,18,-18,142.7369,18,0,5,11
M,145,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,145,3,60,143.958,14,-14,143.3514,14,0,5,13
M,145,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,145,2,60,144.358,14,-14,143.951,14,0,5,14
M,150,6,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,150,6,60,147.712,18,-18,146.5029,18,0,6,10
M,150,4,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,150,4,60,148.546,18,-18,147.7369,18,0,5,11
M,150,3,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,150,3,60,148.958,14,-14,148.3514,14,0,5,13
M,150,2,NP,6H,정지 나사 플러그 게이지,미터 가는 나사,150,2,60,149.358,14,-14,148.951,14,0,5,14
M,4,0.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,4,0.5,60,3.904,8,-8,3.8002,8,0,5,25
M,4.5,0.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,4.5,0.5,60,4.404,8,-8,4.3002,8,0,5,25
M,5,0.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,5,0.5,60,4.904,8,-8,4.8002,8,0,5,25
M,5.5,0.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,5.5,0.5,60,5.404,8,-8,5.3002,8,0,5,25
M,6,0.75,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,6,0.75,60,5.838,10,-10,5.6829,10,0,5,17
M,7,0.75,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,7,0.75,60,6.838,10,-10,6.6829,10,0,5,17
M,8,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,8,1,60,7.745,10,-10,7.5405,10,0,5,16
M,8,0.75,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,8,0.75,60,7.838,10,-10,7.6829,10,0,5,17
M,9,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,9,1,60,8.745,10,-10,8.5405,10,0,5,16
M,9,0.75,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,9,0.75,60,8.838,10,-10,8.6829,10,0,5,17
M,10,1.25,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,10,1.25,60,9.643,10,-10,9.3881,10,0,5,16
M,10,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,10,1,60,9.745,10,-10,9.5405,10,0,5,16
M,10,0.75,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,10,0.75,60,9.838,10,-10,9.6829,10,0,5,17
M,11,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,11,1,60,10.745,10,-10,10.5405,10,0,5,16
M,11,0.75,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,11,0.75,60,10.838,10,-10,10.6829,10,0,5,17
M,12,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,12,1.5,60,11.569,14,-14,11.2617,14,0,5,16
M,12,1.25,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,12,1.25,60,11.669,14,-14,11.4121,14,0,5,16
M,12,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,12,1,60,11.755,10,-10,11.5505,10,0,5,16
M,14,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,14,1.5,60,13.569,14,-14,13.2617,14,0,5,16
M,14,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,14,1,60,13.755,10,-10,13.5505,10,0,5,16
M,15,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,15,1.5,60,14.569,14,-14,14.2617,14,0,5,16
M,15,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,15,1,60,14.755,10,-10,14.5505,10,0,5,16
M,16,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,16,1.5,60,15.569,14,-14,15.2617,14,0,5,16
M,16,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,16,1,60,15.755,10,-10,15.5505,10,0,5,16
M,17,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,17,1.5,60,16.569,14,-14,16.2617,14,0,5,16
M,17,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,17,1,60,16.755,10,-10,16.5505,10,0,5,16
M,18,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,18,2,60,17.373,14,-14,16.966,14,0,5,14
M,18,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,18,1.5,60,17.569,14,-14,17.2617,14,0,5,16
M,18,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,18,1,60,17.755,10,-10,17.5505,10,0,5,16
M,20,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,20,2,60,19.373,14,-14,18.966,14,0,5,14
M,20,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,20,1.5,60,19.569,14,-14,19.2617,14,0,5,16
M,20,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,20,1,60,19.755,10,-10,19.5505,10,0,5,16
M,22,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,22,2,60,21.373,14,-14,20.966,14,0,5,14
M,22,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,22,1.5,60,21.569,14,-14,21.2617,14,0,5,16
M,22,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,22,1,60,21.755,10,-10,21.5505,10,0,5,16
M,24,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,24,2,60,23.388,14,-14,22.981,14,0,5,14
M,24,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,24,1.5,60,23.583,14,-14,23.2757,14,0,5,16
M,24,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,24,1,60,23.769,14,-14,23.5625,14,0,5,16
M,25,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,25,2,60,24.388,14,-14,23.981,14,0,5,14
M,25,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,25,1.5,60,24.583,14,-14,24.2757,14,0,5,16
M,25,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,25,1,60,24.769,14,-14,24.5625,14,0,5,16
M,26,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,26,1.5,60,25.583,14,-14,25.2757,14,0,5,16
M,27,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,27,2,60,26.388,14,-14,25.981,14,0,5,14
M,27,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,27,1.5,60,26.583,14,-14,26.2757,14,0,5,16
M,27,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,27,1,60,26.769,14,-14,26.5625,14,0,5,16
M,28,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,28,2,60,27.388,14,-14,26.981,14,0,5,14
M,28,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,28,1.5,60,27.583,14,-14,27.2757,14,0,5,16
M,28,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,28,1,60,27.769,14,-14,27.5625,14,0,5,16
M,30,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,30,3,60,28.995,18,-18,28.3864,18,0,5,13
M,30,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,30,2,60,29.388,14,-14,28.981,14,0,5,14
M,30,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,30,1.5,60,29.583,14,-14,29.2757,14,0,5,16
M,30,1,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,30,1,60,29.769,14,-14,29.5625,14,0,5,16
M,32,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,32,2,60,31.388,14,-14,30.981,14,0,5,14
M,32,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,32,1.5,60,31.583,14,-14,31.2757,14,0,5,16
M,33,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,33,3,60,31.995,18,-18,31.3864,18,0,5,13
M,33,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,33,2,60,32.388,14,-14,31.981,14,0,5,14
M,33,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,33,1.5,60,32.583,14,-14,32.2757,14,0,5,16
M,35,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,35,1.5,60,34.583,14,-14,34.2757,14,0,5,16
M,36,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,36,3,60,34.995,18,-18,34.3864,18,0,5,13
M,36,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,36,2,60,35.388,14,-14,34.981,14,0,5,14
M,36,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,36,1.5,60,35.583,14,-14,35.2757,14,0,5,16
M,38,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,38,1.5,60,37.583,14,-14,37.2757,14,0,5,16
M,39,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,39,3,60,37.995,18,-18,37.3864,18,0,5,13
M,39,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,39,2,60,38.388,14,-14,37.981,14,0,5,14
M,39,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,39,1.5,60,38.583,14,-14,38.2757,14,0,5,16
M,40,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,40,3,60,38.995,18,-18,38.3864,18,0,5,13
M,40,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,40,2,60,39.388,14,-14,38.981,14,0,5,14
M,40,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,40,1.5,60,39.583,14,-14,39.2757,14,0,5,16
M,42,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,42,4,60,40.586,18,-18,39.7769,18,0,5,11
M,42,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,42,3,60,40.995,18,-18,40.3864,18,0,5,13
M,42,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,42,2,60,41.388,14,-14,40.981,14,0,5,14
M,42,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,42,1.5,60,41.583,14,-14,41.2757,14,0,5,16
M,45,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,45,4,60,43.586,18,-18,42.7769,18,0,5,11
M,45,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,45,3,60,43.995,18,-18,43.3864,18,0,5,13
M,45,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,45,2,60,44.388,14,-14,43.981,14,0,5,14
M,45,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,45,1.5,60,44.583,14,-14,44.2757,14,0,5,16
M,48,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,48,4,60,46.611,18,-18,45.8019,18,0,5,11
M,48,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,48,3,60,47.015,18,-18,46.4064,18,0,5,13
M,48,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,48,2,60,47.408,14,-14,47.001,14,0,5,14
M,48,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,48,1.5,60,47.598,14,-14,47.2907,14,0,5,16
M,50,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,50,3,60,49.015,18,-18,48.4064,18,0,5,13
M,50,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,50,2,60,49.408,14,-14,49.001,14,0,5,14
M,50,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,50,1.5,60,49.598,14,-14,49.2907,14,0,5,16
M,52,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,52,4,60,50.611,18,-18,49.8019,18,0,5,11
M,52,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,52,3,60,51.015,18,-18,50.4064,18,0,5,13
M,52,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,52,2,60,51.408,14,-14,51.001,14,0,5,14
M,52,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,52,1.5,60,51.598,14,-14,51.2907,14,0,5,16
M,55,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,55,4,60,53.611,18,-18,52.8019,18,0,5,11
M,55,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,55,3,60,54.015,18,-18,53.4064,18,0,5,13
M,55,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,55,2,60,54.408,14,-14,54.001,14,0,5,14
M,55,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,55,1.5,60,54.598,14,-14,54.2907,14,0,5,16
M,56,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,56,4,60,54.611,18,-18,53.8019,18,0,5,11
M,56,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,56,3,60,55.015,18,-18,54.4064,18,0,5,13
M,56,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,56,2,60,55.408,14,-14,55.001,14,0,5,14
M,56,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,56,1.5,60,55.598,14,-14,55.2907,14,0,5,16
M,58,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,58,4,60,56.611,18,-18,55.8019,18,0,5,11
M,58,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,58,3,60,57.015,18,-18,56.4064,18,0,5,13
M,58,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,58,2,60,57.408,14,-14,57.001,14,0,5,14
M,58,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,58,1.5,60,57.598,14,-14,57.2907,14,0,5,16
M,60,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,60,4,60,58.611,18,-18,57.8019,18,0,5,11
M,60,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,60,3,60,59.015,18,-18,58.4064,18,0,5,13
M,60,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,60,2,60,59.408,14,-14,59.001,14,0,5,14
M,60,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,60,1.5,60,59.598,14,-14,59.2907,14,0,5,16
M,62,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,62,4,60,60.611,18,-18,59.8019,18,0,5,11
M,62,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,62,3,60,61.015,18,-18,60.4064,18,0,5,13
M,62,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,62,2,60,61.408,14,-14,61.001,14,0,5,14
M,62,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,62,1.5,60,61.598,14,-14,61.2907,14,0,5,16
M,64,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,64,4,60,62.611,18,-18,61.8019,18,0,5,11
M,64,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,64,3,60,63.015,18,-18,62.4064,18,0,5,13
M,64,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,64,2,60,63.408,14,-14,63.001,14,0,5,14
M,64,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,64,1.5,60,63.598,14,-14,63.2907,14,0,5,16
M,65,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,65,4,60,63.611,18,-18,62.8019,18,0,5,11
M,65,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,65,3,60,64.015,18,-18,63.4064,18,0,5,13
M,65,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,65,2,60,64.408,14,-14,64.001,14,0,5,14
M,65,1.5,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,65,1.5,60,64.598,14,-14,64.2907,14,0,5,16
M,68,4,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,68,4,60,66.611,18,-18,65.8019,18,0,5,11
M,68,3,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,68,3,60,67.015,18,-18,66.4064,18,0,5,13
M,68,2,NP,7H,정지 나사 플러그 게이지,미터 가는 나사,68,2,60,67.408,14,-14,67.001,14,0,5,14
